CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
827,Spain,Male,46,1,183276.32,1,1,1,13460.27
747,France,Male,41,5,0.0,2,1,1,22750.17
537,France,Female,38,10,0.0,1,0,0,52337.97
637,France,Female,21,10,125712.2,1,0,0,175072.47
663,Germany,Female,29,4,102714.65,2,0,0,21170.81
749,Germany,Female,40,8,141782.57,2,0,0,86333.63
633,Germany,Male,43,3,144164.29,1,1,1,158646.46
684,France,Male,35,3,137179.39,1,1,1,37264.11
505,Spain,Male,35,8,116932.59,1,1,0,91092.84
724,France,Female,29,6,0.0,2,0,1,64729.51
501,Spain,Male,43,6,104533.24,1,0,0,81123.59
638,Germany,Male,50,1,102645.48,1,1,0,168359.98
691,France,Male,30,9,0.0,1,1,0,49594.02
850,France,Male,38,1,0.0,2,1,1,80006.65
641,Spain,Male,40,5,102145.13,1,1,1,100637.07
594,France,Female,53,4,0.0,1,1,0,5408.74
682,France,Female,43,5,125851.93,1,1,1,193318.33
644,France,Female,39,9,0.0,1,1,0,3740.93
689,France,Female,58,5,0.0,2,0,1,49848.86
643,Germany,Male,41,2,127841.52,1,1,0,172363.41
699,Spain,Male,31,8,125927.51,2,1,0,147661.47
649,France,Male,33,2,0.0,2,1,0,2010.98
721,France,Male,40,3,0.0,1,1,1,144874.67
650,Germany,Male,34,4,142393.11,1,1,1,11276.48
493,France,Female,46,4,0.0,2,1,0,1907.66
627,Spain,Male,48,1,132759.8,1,1,0,78899.22
593,France,Male,36,2,70181.48,2,1,0,80608.12
775,Spain,Male,48,4,178144.91,2,0,0,50168.41
691,Germany,Female,37,7,123067.63,1,1,1,98162.44
710,France,Female,41,2,156067.05,1,1,1,9983.88
640,Germany,Female,75,1,106307.91,2,0,1,113428.77
758,Germany,Female,61,8,125397.21,1,1,0,182184.09
821,France,Female,40,1,0.0,2,1,0,194273.12
694,Spain,Female,39,9,0.0,2,0,0,99924.04
623,France,Male,40,6,0.0,2,1,1,66119.07
564,France,Male,35,4,0.0,1,1,0,158937.55
682,Spain,Female,64,9,0.0,2,1,1,103318.44
682,France,Female,64,10,128306.7,1,0,1,66040.83
638,Germany,Male,62,4,108716.59,2,1,1,74241.09
754,France,Male,28,8,0.0,2,1,1,52615.62
825,Germany,Male,37,6,118050.79,1,0,1,52301.15
683,France,Male,41,6,95696.52,2,1,1,184366.14
718,France,Female,25,7,0.0,2,1,0,30380.12
538,Spain,Female,31,0,0.0,2,0,0,179453.66
717,Spain,Female,39,6,0.0,2,1,0,93275.61
526,France,Male,32,7,125540.05,1,0,0,86786.41
571,Spain,Female,22,3,108117.1,1,0,1,53328.7
635,France,Male,29,1,0.0,1,0,1,24865.54
671,Germany,Female,34,6,37266.67,2,0,0,156917.12
698,France,Male,36,6,0.0,2,0,1,19231.98
473,Germany,Female,35,7,131504.73,1,1,0,189560.43
515,Germany,Male,37,2,90432.92,1,1,1,188366.04
518,Spain,Male,50,4,0.0,1,0,0,107112.25
683,France,Female,33,9,0.0,2,1,1,38784.42
684,Germany,Female,26,2,114035.39,1,0,0,96885.19
675,France,Female,38,6,68065.8,1,0,0,138777.0
576,Germany,Male,28,1,119336.29,2,0,1,58976.85
692,Germany,Male,24,2,120596.93,1,0,1,180490.53
664,Germany,Male,39,7,60263.23,1,1,0,170835.32
770,Germany,Male,37,5,141547.26,2,0,1,180326.83
448,Spain,Male,25,2,0.0,2,0,0,95215.73
632,Germany,Male,41,8,127205.32,4,1,0,93874.87
587,Spain,Female,35,3,83286.56,1,1,0,125553.52
632,France,Male,42,4,126115.6,1,1,0,100998.5
712,France,Female,29,2,0.0,1,1,1,144375.0
680,France,Male,32,5,92961.61,1,1,0,116957.6
645,Germany,Female,59,8,121669.93,2,0,0,91.75
710,Germany,Female,46,10,120530.34,1,1,0,166586.99
593,Spain,Female,45,6,79259.75,1,1,0,55347.28
687,Spain,Male,31,3,0.0,2,0,0,48228.1
793,Germany,Male,54,2,128966.13,1,0,0,18633.4
437,France,Female,39,0,102721.49,1,0,0,22191.82
651,France,Male,34,4,91562.99,1,1,1,123954.15
725,Germany,Male,45,8,116917.07,1,0,0,173464.43
712,Spain,Female,44,2,0.0,2,0,0,45738.94
771,Spain,Female,41,5,0.0,2,0,1,92914.67
674,Spain,Male,39,6,120193.42,1,0,0,100130.95
634,Germany,Female,31,8,76798.92,1,0,0,196021.73
765,France,Female,50,9,126547.8,1,1,1,79579.94
676,France,Male,23,1,107787.47,1,0,1,116378.82
645,France,Female,48,7,90612.34,1,1,1,149139.13
789,France,Male,37,3,0.0,1,1,0,121883.87
547,France,Female,32,2,0.0,2,1,0,132002.83
625,Germany,Female,39,10,129845.26,1,1,1,96444.88
728,France,Male,38,1,115934.74,1,1,1,139059.05
513,Spain,Male,48,2,0.0,1,1,1,114709.13
699,France,Male,30,9,0.0,1,1,1,108162.13
562,France,Male,37,2,0.0,1,0,1,52525.15
777,France,Male,23,6,0.0,2,1,1,163225.48
583,France,Male,40,9,112701.04,1,0,0,29213.63
572,France,Male,33,9,68193.72,1,1,0,19998.31
611,Germany,Female,49,9,115488.52,2,1,1,138656.81
666,Germany,Male,74,7,105102.5,1,1,1,46172.47
559,Spain,Female,27,1,0.0,1,0,1,1050.33
769,France,Female,38,2,0.0,2,0,0,75578.67
670,Germany,Male,31,1,142631.54,2,1,1,175894.24
745,Spain,Male,40,3,88466.82,1,0,0,116331.42
566,Germany,Female,35,1,123042.0,1,1,0,66245.44
522,Germany,Male,25,1,111432.13,1,1,1,168683.57
558,Germany,Male,58,2,142537.18,1,1,1,88791.83
644,Spain,Female,46,6,12459.19,1,0,0,156787.34
619,Germany,Male,38,10,84651.79,1,1,1,184754.26
661,Spain,Female,41,5,28082.95,1,1,0,69586.27
707,France,Female,36,6,0.0,1,0,0,98810.78
636,France,Male,34,1,84055.43,1,0,0,37490.84
785,Germany,Female,36,2,99806.85,1,0,1,36976.52
595,Spain,Male,35,8,0.0,1,1,0,100015.79
829,France,Female,22,7,150126.44,1,1,0,152107.93
550,France,Male,25,0,0.0,2,1,1,184221.11
706,Spain,Female,43,1,0.0,2,1,0,31962.77
543,France,Male,30,4,140916.81,1,1,0,157711.18
598,Spain,Female,39,5,0.0,2,1,1,83103.46
530,France,Female,45,1,0.0,1,0,1,190663.89
558,France,Male,33,0,108477.49,1,1,1,109096.71
622,France,Male,26,9,0.0,2,1,1,153237.59
812,Germany,Male,25,5,54817.55,1,1,0,131660.31
773,Germany,Female,36,4,105858.71,1,0,1,4395.45
603,Germany,Female,35,9,145623.36,1,1,0,163181.62
465,France,Male,33,5,0.0,2,0,1,78698.09
660,France,Female,32,0,114668.89,1,1,0,84605.0
618,France,Male,39,2,91068.56,1,1,0,26578.69
850,France,Male,40,9,0.0,2,0,1,119232.33
673,France,Male,39,7,82255.51,2,1,0,109545.56
606,Spain,Female,53,1,109330.06,1,1,1,75860.01
635,Spain,Male,38,0,103257.14,1,0,0,158344.63
664,Spain,Male,41,7,123428.69,1,1,1,164924.11
745,Spain,Female,35,8,0.0,2,1,1,116581.1
544,France,Female,21,10,161525.96,2,1,0,9262.77
516,France,Female,29,2,104982.57,1,1,0,157378.5
676,France,Female,37,5,89634.69,1,1,1,169583.18
719,Spain,Male,38,0,0.0,1,1,0,126876.47
660,France,Female,20,6,167685.56,1,1,0,57929.9
519,France,Female,21,1,146329.57,2,1,1,194867.27
599,Germany,Male,45,10,103583.05,1,1,0,132127.69
712,Spain,Female,30,6,0.0,2,1,0,152417.97
720,Spain,Male,34,3,0.0,2,1,1,77047.78
760,Germany,Male,29,5,103607.24,2,0,1,86334.64
696,France,Female,41,8,0.0,2,0,0,28276.83
561,Spain,Female,28,3,0.0,2,1,0,191387.76
815,Spain,Male,28,6,0.0,2,0,1,185547.71
766,Germany,Male,44,3,116822.7,1,0,0,197643.24
549,France,Female,25,5,0.0,2,0,0,190857.79
528,Germany,Male,22,5,93547.23,2,0,1,961.57
765,France,Male,43,9,157960.49,2,0,0,136602.8
586,France,Female,28,5,0.0,3,1,0,170487.4
833,France,Male,37,8,151226.18,2,1,1,136129.49
722,France,Male,34,8,0.0,2,1,1,133447.49
696,Germany,Male,38,6,142316.14,1,1,1,8018.49
715,Germany,Female,32,3,104857.19,2,1,0,114149.8
686,France,Male,25,1,0.0,2,0,1,16459.37
714,Spain,Female,31,6,152926.6,1,1,1,50899.91
595,Spain,Female,30,5,100683.54,1,1,1,178361.04
587,France,Male,33,8,148163.57,1,0,0,122925.4
773,France,Female,41,7,190238.93,1,1,1,57549.65
535,Germany,Male,48,5,134542.73,1,1,1,58203.67
706,Germany,Female,44,2,185932.18,2,1,0,65413.41
850,Germany,Female,30,3,104911.35,2,1,1,42933.26
553,Spain,Male,38,1,181110.13,2,1,0,184544.59
586,Germany,Male,32,1,149814.54,1,1,0,31830.06
750,Germany,Female,52,6,107467.56,1,1,0,126233.18
528,France,Female,26,10,102073.67,2,0,0,166799.93
732,France,Male,36,5,0.0,2,1,0,161428.25
615,Spain,Male,51,6,81818.49,1,1,1,169149.38
626,Spain,Female,37,6,108269.37,1,1,0,5597.94
633,Germany,Female,29,8,104944.1,1,1,1,97684.46
651,France,Female,34,9,0.0,2,1,0,138113.71
616,France,Female,66,1,135842.41,1,1,0,183840.51
428,France,Female,31,2,0.0,2,1,0,54487.43
583,France,Male,27,7,0.0,2,1,0,51285.49
488,France,Female,22,6,0.0,2,1,1,66393.89
456,Germany,Male,32,9,133060.63,1,1,1,125167.92
452,Germany,Male,33,7,153663.27,1,1,0,111868.23
469,France,Female,48,5,0.0,1,1,0,160529.71
571,Germany,Male,25,6,82506.72,2,1,0,167705.07
826,Spain,Female,56,8,174506.1,2,0,1,161802.82
715,France,Male,35,2,141005.47,1,1,1,60407.93
632,France,Female,21,1,0.0,2,1,0,84008.66
655,Spain,Male,37,1,0.0,1,1,1,106040.97
430,Germany,Male,36,1,138992.48,2,0,0,122373.42
468,France,Female,22,1,76318.64,1,1,1,194783.12
668,Spain,Male,34,0,0.0,1,0,0,99984.86
638,France,Female,29,9,103417.74,1,1,1,15336.4
651,Germany,Male,41,1,90218.11,1,1,0,174337.68
564,Germany,Male,40,7,108407.34,1,1,1,83681.2
591,Spain,Male,36,7,135216.8,1,1,1,122022.89
567,Spain,Male,34,10,0.0,2,0,1,161571.79
805,Germany,Female,26,8,42712.87,2,1,1,28861.69
698,France,Male,38,2,130015.24,1,1,1,41595.3
745,Germany,Male,45,10,117231.63,3,1,1,122381.02
624,Germany,Female,48,3,122388.38,2,0,0,30020.09
696,Germany,Male,31,3,150604.52,1,0,0,5566.6
529,France,Male,42,1,157498.9,1,1,1,82276.62
753,France,Female,43,5,0.0,2,1,0,109881.71
676,France,Male,37,10,106242.67,1,1,1,166678.28
648,France,Female,34,3,0.0,1,1,0,54726.43
458,Germany,Male,35,9,146780.52,2,1,1,3476.38
578,France,Male,38,7,82259.29,1,1,0,8996.97
522,Spain,Male,30,3,0.0,2,1,0,145490.85
702,Germany,Female,36,2,105264.88,2,1,1,52909.87
690,France,Male,47,2,0.0,2,1,0,151375.73
771,Spain,Male,51,5,135506.58,3,1,1,152479.64
610,France,Male,37,0,0.0,1,1,0,114514.64
778,Spain,Male,33,5,116474.28,2,1,1,32757.55
650,France,Male,37,9,0.0,2,1,0,17974.08
790,Germany,Male,50,8,121438.58,1,1,1,176471.78
777,France,Male,39,8,0.0,2,1,1,18613.52
753,Germany,Male,44,3,138076.47,1,1,0,15523.09
850,Germany,Male,22,7,91560.58,2,0,0,10541.38
670,Spain,Male,42,3,81589.04,1,1,0,188227.8
688,Spain,Female,46,8,155681.72,1,1,0,26287.21
613,Spain,Male,37,3,171653.17,1,0,1,5353.12
500,Germany,Male,30,2,125495.64,2,1,1,68807.47
677,France,Male,42,5,99580.13,1,1,0,21007.96
638,Germany,Male,42,8,145177.84,1,1,0,193471.74
588,Germany,Female,37,7,70258.88,2,1,0,139607.61
655,Germany,Male,41,8,125561.97,1,0,0,164040.94
819,France,Male,38,9,122334.26,2,1,1,181507.44
511,Germany,Male,48,6,149726.08,1,0,0,88307.87
567,France,Male,38,6,127678.8,2,0,0,45422.89
571,France,Male,40,5,0.0,2,0,0,72849.29
469,Spain,Female,31,6,0.0,1,1,0,146213.75
684,France,Female,25,1,0.0,2,0,1,144978.47
690,Spain,Female,26,2,0.0,2,1,1,93255.85
751,Germany,Male,36,5,73194.99,1,1,1,89222.66
671,France,Female,48,8,115713.84,2,0,0,83210.84
606,Spain,Male,38,7,128578.52,1,1,1,193878.51
839,Germany,Male,47,2,136911.07,1,1,1,168184.62
453,Germany,Female,40,1,111524.49,1,1,1,120373.84
570,France,Male,39,10,129674.89,2,1,0,80552.36
588,France,Male,31,4,99607.37,2,0,1,35877.03
751,Spain,Female,37,3,99773.85,2,1,0,54865.92
595,Germany,Female,25,7,106570.34,2,0,1,177025.79
665,Germany,Female,27,2,147435.96,1,0,0,187508.06
642,Germany,Female,56,6,103244.86,2,1,0,143049.72
576,Germany,Female,71,6,140273.47,1,1,1,193135.25
632,Spain,Female,39,5,97854.37,2,1,0,93536.38
717,France,Female,25,7,108664.85,2,1,0,190011.85
781,France,Female,38,3,128345.69,2,1,0,63218.85
527,France,Female,25,6,0.0,2,0,1,96758.58
751,France,Male,31,8,0.0,2,0,0,17550.49
821,Spain,Female,38,8,0.0,2,0,1,126241.4
588,Spain,Male,34,10,0.0,2,1,0,79078.91
850,France,Male,35,9,102050.47,1,1,1,3769.71
743,France,Male,71,0,0.0,2,0,1,29837.65
850,France,Male,31,1,96399.31,2,1,0,106534.15
764,Spain,Female,33,9,168964.77,1,0,1,118982.51
568,Germany,Female,31,1,61592.14,2,1,1,61796.64
833,Germany,Male,59,1,130854.59,1,1,1,30722.52
592,France,Male,42,1,147249.29,2,1,1,63023.02
633,France,Male,35,3,0.0,2,1,1,36249.76
649,France,Male,41,0,0.0,2,0,1,130567.02
681,Spain,Female,32,3,0.0,2,1,1,59679.9
520,Spain,Male,43,7,0.0,2,1,1,36202.74
660,Germany,Male,31,9,125189.75,2,1,1,139874.43
639,France,Female,60,5,162039.78,1,1,1,84361.72
703,Spain,Male,36,7,135095.47,1,1,0,143859.66
537,Spain,Female,38,1,0.0,2,0,1,41233.97
685,Spain,Male,43,9,0.0,2,1,0,107811.28
655,Germany,Male,32,9,113447.01,1,1,0,82084.3
453,Spain,Female,42,5,0.0,3,1,0,83008.49
667,Germany,Female,33,4,127076.68,2,1,0,69011.66
691,Spain,Male,21,3,103000.94,1,1,1,104648.58
693,Germany,Female,43,1,121927.92,1,1,0,87994.95
541,France,Male,37,9,118636.92,1,1,1,73551.44
648,Germany,Male,33,5,138664.24,1,1,0,29076.27
529,Spain,Male,31,6,0.0,1,1,0,10625.91
671,Spain,Male,38,0,92674.94,2,1,0,3647.57
704,France,Male,23,6,166594.78,1,1,1,155823.2
666,Germany,Male,71,1,53013.29,2,1,1,112222.64
760,France,Male,37,7,0.0,1,0,0,32863.24
662,Spain,Female,42,6,105021.28,1,1,0,48242.38
675,Spain,Male,36,9,106190.55,1,0,1,22994.32
523,Germany,Female,39,1,143903.11,1,1,1,118711.75
573,France,Female,26,4,129109.02,1,0,0,149814.68
778,France,Male,34,5,139064.06,2,0,0,67949.32
691,France,Male,52,3,0.0,1,1,0,175843.68
850,France,Female,71,4,0.0,2,1,1,107236.87
680,France,Female,32,5,0.0,1,1,1,150684.23
684,Spain,Male,41,2,119782.72,2,0,0,120284.67
777,Germany,Male,35,7,122917.69,1,1,1,76169.68
849,France,Female,41,9,115465.28,1,1,0,103174.5
547,Germany,Male,32,8,155726.85,1,1,0,67789.99
728,France,Male,43,7,0.0,2,1,0,40023.7
577,France,Female,34,2,0.0,2,1,1,84033.35
686,France,Female,41,10,0.0,1,1,1,144272.71
675,France,Male,35,8,0.0,2,1,1,56642.97
661,France,Male,51,6,146606.6,1,1,1,68021.9
658,Germany,Female,45,9,134562.8,1,1,1,159268.67
554,France,Female,44,6,92436.86,1,1,0,126033.9
613,France,Male,20,3,0.0,2,1,1,149613.77
741,France,Male,39,5,0.0,1,0,1,40207.06
692,France,Female,42,2,0.0,2,1,0,145222.93
470,Spain,Male,30,4,125385.01,1,1,0,68293.93
564,Spain,Female,35,9,0.0,2,1,1,105837.38
789,Spain,Female,40,4,0.0,2,1,0,137402.27
550,France,Male,22,6,154377.3,1,1,1,51721.52
534,Spain,Male,34,5,170600.78,1,0,1,5240.53
585,Germany,Female,28,9,135337.49,2,1,1,40385.61
850,France,Male,41,3,0.0,2,1,0,128892.36
615,Spain,Male,41,1,126773.43,1,1,1,55551.26
708,Spain,Male,46,7,68799.72,1,1,1,39704.14
820,Germany,Male,39,9,111336.89,1,1,0,16770.31
693,France,Female,38,3,0.0,2,0,0,78133.48
572,Germany,Male,47,4,99353.42,1,1,0,196549.85
603,France,Male,40,4,102833.46,2,1,1,38829.11
693,France,Male,31,2,0.0,2,1,1,107759.31
695,France,Male,43,1,100421.1,1,1,1,101141.28
521,France,Male,35,6,96423.84,1,1,0,10488.44
475,France,Female,45,0,134264.04,1,1,0,27822.99
777,France,Female,53,10,0.0,2,1,0,189992.97
741,Spain,Male,43,0,0.0,2,1,1,2920.63
613,Germany,Male,40,1,147856.82,3,0,0,107961.11
619,Spain,Female,44,6,52831.13,1,1,1,112649.22
671,France,Female,42,6,0.0,2,1,0,197202.48
537,Germany,Male,39,3,135309.36,1,1,0,31728.86
673,France,Male,47,1,0.0,2,0,0,108762.16
850,France,Male,49,5,122486.47,1,0,1,59748.19
696,Spain,Male,40,3,153639.11,1,1,1,138351.68
713,Germany,Female,24,7,147687.24,1,1,1,121592.5
637,France,Male,27,1,0.0,2,1,0,91291.2
692,France,Female,34,7,0.0,2,1,0,195074.62
647,Germany,Male,52,7,130013.12,1,1,1,190806.36
724,Germany,Female,48,6,110463.25,2,1,1,80552.11
685,France,Female,40,7,0.0,2,1,0,103898.59
531,Germany,Female,64,2,175754.87,2,1,1,60721.4
609,Spain,Male,61,1,0.0,1,1,0,22447.85
577,France,Female,37,4,0.0,1,1,1,79881.39
584,Spain,Male,36,4,82696.09,2,0,0,83058.14
567,France,Female,37,7,0.0,2,1,1,28690.9
567,Spain,Male,44,9,0.0,2,1,0,87677.15
677,France,Female,25,3,0.0,2,1,0,179608.96
693,France,Male,36,8,178111.82,1,0,0,58719.63
603,Germany,Male,26,4,109166.37,1,1,1,92840.67
844,France,Female,29,8,0.0,2,0,0,147342.03
716,France,Female,40,3,0.0,2,0,1,167636.15
673,France,Male,65,0,0.0,1,1,1,85733.33
757,Germany,Male,26,8,121581.56,2,1,1,127059.04
748,Spain,Male,39,3,0.0,2,1,1,123998.52
723,Spain,Male,30,1,0.0,3,1,0,164647.72
635,Spain,Female,41,10,0.0,2,1,1,61994.2
638,France,Male,34,5,133501.36,1,0,1,155643.04
717,Spain,Female,34,1,0.0,2,1,0,119313.74
706,France,Female,29,5,112564.62,1,1,0,42334.38
793,France,Male,63,4,103729.79,2,1,1,80272.06
581,Spain,Female,44,7,189318.16,2,1,0,45026.23
568,Germany,Male,46,8,150836.92,1,0,0,64516.8
651,France,Female,33,1,96834.78,1,1,0,108764.69
617,France,Male,30,3,132005.77,1,1,0,142940.39
601,France,Male,74,2,0.0,2,0,1,51554.58
649,France,Female,41,2,125785.23,1,1,1,70523.92
550,France,Male,57,5,0.0,1,1,1,133501.94
579,Spain,Male,22,3,118680.57,1,1,1,49829.8
629,Spain,Male,29,6,0.0,2,1,1,88842.8
716,France,Female,23,2,94464.81,2,0,1,185900.88
597,France,Female,60,0,131778.08,1,0,0,10703.53
663,France,Male,43,4,87624.03,2,1,0,149401.33
558,Spain,Female,31,7,0.0,2,1,0,166720.28
750,France,Female,47,7,121376.15,2,1,0,54473.6
771,Spain,Female,67,8,0.0,2,1,1,51219.8
506,Germany,Male,28,8,53053.76,1,0,1,24577.34
619,France,Female,42,2,0.0,1,1,1,101348.88
463,Germany,Female,41,8,123151.51,2,1,0,70127.93
543,Germany,Male,37,8,140894.06,2,1,1,118059.19
557,France,Male,36,3,0.0,1,0,1,144078.02
821,Germany,Female,37,5,106453.53,2,0,1,127413.0
522,France,Female,34,3,0.0,2,1,1,3894.34
363,Spain,Female,28,6,146098.43,3,1,0,100615.14
794,Spain,Female,28,5,0.0,2,0,1,86699.98
815,Spain,Female,39,6,0.0,1,1,1,85167.88
710,Spain,Male,62,3,131078.42,2,1,0,119348.76
698,France,Male,29,5,95167.55,1,1,1,152723.23
727,France,Female,26,9,121508.28,1,1,1,146785.44
771,Germany,Female,36,5,77846.9,1,0,0,99805.99
617,Spain,Male,38,7,0.0,1,1,1,27239.28
739,Spain,Male,38,0,128366.44,1,1,0,12796.43
850,Germany,Female,31,1,108822.4,1,1,1,132173.31
633,France,Male,61,3,157201.48,1,0,1,50368.63
658,Germany,Female,31,3,133003.03,1,0,1,146339.27
698,Spain,Female,40,0,92053.44,1,1,1,143681.83
714,Germany,Male,21,6,86402.52,2,0,0,27330.59
641,Germany,Male,35,2,103711.56,1,0,1,192464.21
593,France,Male,35,9,114193.24,1,1,0,71154.1
711,Germany,Male,34,4,133467.77,2,1,1,42976.64
484,France,Female,50,2,90408.16,2,0,0,48170.57
574,Germany,Male,54,1,99774.5,1,0,0,4896.11
566,France,Female,21,3,0.0,2,1,1,3626.47
670,France,Female,45,5,47884.92,1,1,1,54340.24
510,France,Male,63,8,0.0,2,1,1,115291.86
666,France,Female,31,2,79589.43,1,0,0,4050.57
652,France,Female,34,6,97435.85,2,1,1,104331.76
474,France,Male,26,6,0.0,2,0,0,152491.22
641,France,Male,77,9,0.0,3,1,1,81514.06
503,France,Female,28,5,0.0,2,1,0,125918.17
761,Germany,Male,36,8,108239.11,2,0,0,99444.02
831,France,Female,32,2,146033.62,1,1,0,191260.74
684,Germany,Male,35,3,99967.76,1,1,1,176882.08
590,France,Male,32,9,0.0,2,1,0,138889.15
606,Spain,Male,33,8,0.0,2,1,1,63176.77
512,France,Female,30,6,0.0,2,1,0,88827.31
695,France,Female,23,1,0.0,2,1,1,141756.32
608,Germany,Male,26,1,106648.98,1,0,1,7063.6
651,France,Male,35,0,181821.96,2,0,1,36923.67
781,Germany,Male,35,7,92526.15,2,1,1,173837.54
656,France,Male,33,7,138705.02,2,1,0,37136.15
660,Spain,Male,30,4,0.0,2,1,0,129149.06
570,France,Female,33,8,0.0,1,1,1,124641.42
562,Germany,Male,35,3,142296.13,1,0,1,177112.7
580,Spain,Female,65,1,0.0,2,0,1,103182.46
383,Spain,Female,48,8,95808.19,1,0,0,137702.01
591,France,Female,42,10,0.0,2,0,0,171099.22
654,France,Female,35,2,90865.8,1,1,1,86764.46
570,Germany,Male,42,0,107856.57,2,1,0,127528.84
833,Germany,Male,29,1,96462.25,2,0,1,48986.18
576,France,Female,41,4,112609.91,1,0,0,191035.18
550,Spain,Male,62,7,80927.56,1,0,1,64490.67
434,Germany,Male,55,8,109339.17,2,1,0,96405.88
576,France,Male,32,7,0.0,2,1,0,4660.91
695,Spain,Female,34,9,0.0,2,1,1,67502.12
781,France,Female,48,0,57098.96,1,1,0,85644.06
584,France,Male,35,3,146311.58,1,1,1,105443.47
810,Germany,Male,35,3,96814.46,2,1,1,120511.03
650,Spain,Male,25,7,160599.06,2,1,1,28391.52
663,Spain,Male,30,4,0.0,3,1,0,101371.05
628,Germany,Male,38,10,113525.84,1,1,0,46044.48
620,France,Male,41,3,0.0,2,1,1,137309.06
685,Germany,Female,21,6,97956.5,1,1,1,164966.27
607,France,Female,21,0,0.0,2,1,0,116106.52
695,Spain,Male,56,1,0.0,3,1,0,187734.49
655,France,Female,41,5,0.0,1,0,0,36548.0
826,France,Female,49,0,0.0,1,0,0,178709.98
733,France,Male,22,5,0.0,2,1,1,117202.19
753,France,Male,46,8,0.0,3,1,0,90747.94
682,France,Female,30,9,0.0,2,1,1,195104.91
759,Spain,Male,31,8,0.0,2,1,1,99086.74
726,Spain,Female,56,2,105473.74,1,1,1,46044.7
531,Spain,Male,37,1,143407.29,2,0,1,84402.46
601,Germany,Female,49,4,96252.98,2,1,0,104263.82
705,France,Female,48,0,0.0,2,0,0,149772.61
672,Spain,Male,33,2,0.0,2,1,1,182738.0
779,France,Female,26,0,0.0,2,0,1,111906.0
562,Spain,Male,32,6,161628.66,1,1,0,91482.5
689,Spain,Male,40,2,0.0,2,1,1,164768.82
504,Spain,Male,34,0,54980.81,1,1,1,136909.88
743,France,Male,23,3,110203.77,1,1,0,95583.45
557,France,Male,39,8,146200.01,1,1,0,177944.64
616,Spain,Female,43,3,120867.18,1,1,0,18761.92
594,France,Male,57,6,0.0,1,1,0,19376.56
525,France,Male,51,10,0.0,3,1,0,171045.35
576,Germany,Male,30,7,132174.41,2,0,0,93767.03
580,Germany,Male,39,3,119688.81,1,1,0,137041.26
681,Spain,Male,38,2,99811.44,2,1,0,23531.5
577,Germany,Female,31,4,61211.18,1,1,1,145250.43
594,France,Female,56,7,0.0,1,1,0,26215.85
687,France,Male,38,9,122570.87,1,1,1,35608.88
621,Spain,Male,42,8,68683.68,1,1,1,74157.71
511,Spain,Female,29,9,0.0,2,0,1,140676.98
586,France,Female,38,2,0.0,2,1,0,87168.46
668,Germany,Male,47,7,106854.21,1,0,1,157959.02
653,Spain,Female,27,6,107751.68,2,1,1,33389.42
797,France,Male,30,10,69413.44,1,1,1,74637.57
584,Spain,Female,59,1,0.0,1,0,1,130260.11
593,Germany,Male,74,5,161434.36,2,1,1,65532.17
709,France,Male,37,7,0.0,1,1,0,159486.76
569,Spain,Female,42,1,0.0,1,1,1,83629.6
685,France,Male,40,2,168001.34,2,1,1,167400.29
651,France,Female,39,8,0.0,1,1,0,137452.57
518,Germany,Male,29,9,125961.74,2,1,0,160303.08
713,France,Female,52,0,185891.54,1,1,1,46369.57
670,France,Male,33,6,88294.6,1,1,0,66979.06
730,Spain,Female,39,6,140094.59,1,1,0,172450.04
620,Germany,Male,40,5,108197.11,2,1,0,49722.34
555,Germany,Female,46,4,120392.99,1,1,0,177719.88
762,France,Male,36,5,119547.46,1,1,1,42693.65
572,Germany,Male,39,4,112290.22,1,1,0,49373.97
632,Spain,Male,31,3,136556.44,1,1,0,82152.83
745,France,Male,25,5,157993.15,2,1,0,146041.45
729,Germany,Female,42,4,97495.8,2,0,0,2002.5
749,France,Male,24,1,0.0,3,1,1,47911.03
613,Spain,Male,30,9,111927.45,1,1,1,175795.87
591,France,Female,39,4,150500.64,1,1,0,14928.8
597,Spain,Male,35,0,127510.99,1,1,1,155356.34
529,France,Male,46,8,0.0,1,0,0,126511.94
584,France,Male,36,9,0.0,1,1,1,105818.51
671,Germany,Female,23,9,123943.18,1,1,1,159553.27
770,France,Female,33,4,0.0,1,1,0,26080.54
696,Germany,Male,32,8,101160.99,1,1,1,115916.55
668,Germany,Male,56,9,110993.79,1,1,0,134396.64
727,Germany,Male,46,3,115248.11,4,1,0,130752.01
586,Spain,Male,42,6,0.0,2,1,1,123410.23
682,France,Female,33,8,74963.5,1,1,1,32770.56
708,Spain,Female,32,8,187487.63,1,1,1,120115.5
498,Germany,Male,45,7,109200.74,2,0,1,165990.44
523,Spain,Female,24,5,172231.93,1,0,1,155144.12
683,Germany,Female,35,5,95698.79,1,0,1,182566.76
526,Spain,Male,49,2,0.0,1,1,0,114539.67
556,France,Female,51,8,61354.14,1,1,0,198810.65
619,Germany,Female,33,3,100488.92,2,0,1,36446.74
554,France,Female,48,7,0.0,2,1,1,63708.07
749,France,Male,40,1,139290.41,1,1,0,182855.42
435,France,Male,54,3,0.0,1,1,0,156910.46
637,Germany,Male,51,1,104682.83,1,1,0,55266.96
